,year,taxagroup,taxaname,value
4679,2007.0,invertebrates,Cerastoderma sp.,1
4680,2007.0,invertebrates,Cerebratulus sp.,2
4681,2007.0,invertebrates,Cerianthus sp.,2
4682,2007.0,invertebrates,Chaetozone gibber,3
4683,2007.0,invertebrates,Chaetozone setosa,1
4684,2007.0,invertebrates,Chaetozone sp.,2
4685,2007.0,invertebrates,Chamelea gallina,4
4686,2007.0,invertebrates,Chartella papyracea,1
4687,2007.0,invertebrates,Chone filicaudata,2
4688,2007.0,invertebrates,Chone sp.,1
4689,2007.0,invertebrates,Chrysallida terebellum,1
4690,2007.0,invertebrates,Cirratulidae,1
4691,2007.0,invertebrates,Cirriformia tentaculata,1
4692,2007.0,invertebrates,Clymenura tricirrata,1
4693,2007.0,invertebrates,Copepoda,4
4694,2007.0,invertebrates,Corbula gibba,6
4695,2007.0,invertebrates,Corophium multisetosum,1
4696,2007.0,invertebrates,Corophium volutator,1
4697,2007.0,invertebrates,Cossura sp.,1
4698,2007.0,invertebrates,Cumopsis fagei,1
4699,2007.0,invertebrates,Cyathura carinata,20
4700,2007.0,invertebrates,Cylichna cylindracea,3
4701,2007.0,invertebrates,Cymodoce sp.,1
4702,2007.0,invertebrates,Desdemona ornata,2
4703,2007.0,invertebrates,Diastylis bradyi,3
4704,2007.0,invertebrates,Diastylis laevis,1
4705,2007.0,invertebrates,Diogenes pugilator,9
4706,2007.0,invertebrates,Diopatra neapolitana,2
4707,2007.0,invertebrates,Dioplosyllis cirrosa,1
4708,2007.0,invertebrates,Dipolydora flava,2
4709,2007.0,invertebrates,Diptera,12
4710,2007.0,invertebrates,Dispio uncinata,1
4711,2007.0,invertebrates,Ditrupa arietina,2
4712,2007.0,invertebrates,Dorvillea sp.,1
4713,2007.0,invertebrates,Dosinia lupinus,3
4714,2007.0,invertebrates,Drilonereis filum,1
4715,2007.0,invertebrates,Ebalia sp.,2
4716,2007.0,invertebrates,Echinocardium cordatum,5
4717,2007.0,invertebrates,Echinocyamus pusillus,6
4718,2007.0,invertebrates,Edwardsia sp.,6
4719,2007.0,invertebrates,Edwardsiidae,2
4720,2007.0,invertebrates,Eocuma dimorphum,1
4721,2007.0,invertebrates,Eocuma dollfusi,1
4722,2007.0,invertebrates,Epizoanthus sp.,1
4723,2007.0,invertebrates,Eteone foliosa,1
4724,2007.0,invertebrates,Euclymene oerstedii,1
4725,2007.0,invertebrates,Eumida bahusiensis,2
4726,2007.0,invertebrates,Eurydice affinis,1
4727,2007.0,invertebrates,Eurydice spinigera,2
4728,2007.0,invertebrates,Eurydice truncata,2
4729,2007.0,invertebrates,Exogone naidina,1
4730,2007.0,invertebrates,Fabulina fabula,2
4731,2007.0,invertebrates,Flabelligeridae,1
4732,2007.0,invertebrates,Galathowenia oculata,2
4733,2007.0,invertebrates,Gammarella fucicola,1
4734,2007.0,invertebrates,Gari depressa,1
4735,2007.0,invertebrates,Gastrosaccus normani,1
4736,2007.0,invertebrates,Gastrosaccus spinifer,2
4737,2007.0,invertebrates,Glycera alba,1
4738,2007.0,invertebrates,Glycera dayi,1
4739,2007.0,invertebrates,Glycera lapidum,6
4740,2007.0,invertebrates,Glycera oxycephala,2
4741,2007.0,invertebrates,Glycera rouxi,6
4742,2007.0,invertebrates,Glycera tridactyla,3
4743,2007.0,invertebrates,Glycera unicornis,4
4744,2007.0,invertebrates,Glycinde nordmanni,2
4745,2007.0,invertebrates,Gnathia sp.,1
4746,2007.0,invertebrates,Goniada maculata,2
4747,2007.0,invertebrates,Goniadella gracilis,1
4748,2007.0,invertebrates,Goodallia triangularis,1
4749,2007.0,invertebrates,Grania sp.,3
4750,2007.0,invertebrates,Harmothoe sp.,1
4751,2007.0,invertebrates,Harpinia pectinata,1
4752,2007.0,invertebrates,Haustorius arenarius,3
4753,2007.0,invertebrates,Hediste diversicolor,18
4754,2007.0,invertebrates,Hemigrapsus penicillatus,1
4755,2007.0,invertebrates,Hesionidae,2
4756,2007.0,invertebrates,Hesionura elongata,4
4757,2007.0,invertebrates,Heteromastus filiformis,3
4758,2007.0,invertebrates,Hippomedon denticulatus,5
4759,2007.0,invertebrates,Hyalinoecia tubicola,1
4760,2007.0,invertebrates,Idunella longirostris,2
4761,2007.0,invertebrates,Insecta,2
4762,2007.0,invertebrates,Iphinoe tenella,1
4763,2007.0,invertebrates,Jaera sp.,1
4764,2007.0,invertebrates,Kirkegaardia sp.,2
4765,2007.0,invertebrates,Lagis koreni,1
4766,2007.0,invertebrates,Laonice cirrata,1
4767,2007.0,invertebrates,Lekanesphaera levii,2
4768,2007.0,invertebrates,Lekanesphaera rugicauda,2
4769,2007.0,invertebrates,Lembos spiniventris,1
4770,2007.0,invertebrates,Lepidepecreum longicornis,1
4771,2007.0,invertebrates,Leptocheirus pilosus,1
4772,2007.0,invertebrates,Leptognathiidae,1
4773,2007.0,invertebrates,Leptosynapta inhaerens,1
4774,2007.0,invertebrates,Leucothoe incisa,1
4775,2007.0,invertebrates,Levinsenia flava,1
4776,2007.0,invertebrates,Levinsenia gracilis,2
4777,2007.0,invertebrates,Litocorsa stremma,1
4778,2007.0,invertebrates,Loripes lucinalis,2
4779,2007.0,invertebrates,Lumbrineris sp.,5
4780,2007.0,invertebrates,Lysidice ninetta,1
4781,2007.0,invertebrates,Lysilla sp.,1
4782,2007.0,invertebrates,Macrochaeta sp.,1
4783,2007.0,invertebrates,Mactra stultorum,4
4784,2007.0,invertebrates,Magallana gigas,1
4785,2007.0,invertebrates,Magelona alleni,1
4786,2007.0,invertebrates,Magelona filiformis,4
4787,2007.0,invertebrates,Magelona johnstoni,9
4788,2007.0,invertebrates,Magelona minuta,1
4789,2007.0,invertebrates,Malacoceros fuliginosus,2
4790,2007.0,invertebrates,Malacoceros sp.,2
4791,2007.0,invertebrates,Malacoceros vulgaris,7
4792,2007.0,invertebrates,Maldane glebifex,1
4793,2007.0,invertebrates,Maldanidae,2
4794,2007.0,invertebrates,Malmgreniella andreapolis,1
4795,2007.0,invertebrates,Manayunkia aestuarina,3
4796,2007.0,invertebrates,Mangelia smithii,2
4797,2007.0,invertebrates,Mangelia sp.,1
4798,2007.0,invertebrates,Marphysa fallax,1
4799,2007.0,invertebrates,Mediomastus fragilis,10
4800,2007.0,invertebrates,Melinna palmata,2
4801,2007.0,invertebrates,Melita hergensis,1
4802,2007.0,invertebrates,Melita palmata,2
4803,2007.0,invertebrates,Mesochaetopterus saggitarius,1
4804,2007.0,invertebrates,Microspio atlantica,1
4805,2007.0,invertebrates,Moerella donacina,2
4806,2007.0,invertebrates,Monocorophium acherusicum,1
4807,2007.0,invertebrates,Montacuta ferruginosa,3
4808,2007.0,invertebrates,Monticellina dorsobranchialis,2
4809,2007.0,invertebrates,Musculus costulatus,1
4810,2007.0,invertebrates,Musculus discors,1
4811,2007.0,invertebrates,Myriochele danielsseni,3
4812,2007.0,invertebrates,NEMERTEA,11
4813,2007.0,invertebrates,Neanthes caudata,1
4814,2007.0,invertebrates,Nebalia troncosoi,1
4815,2007.0,invertebrates,Necallianassa truncata,1
4816,2007.0,invertebrates,Nematoda,18
4817,2007.0,invertebrates,Neoamphitrite edwardsi,1
4818,2007.0,invertebrates,Nephtys assimilis,1
4819,2007.0,invertebrates,Nephtys cirrosa,8
4820,2007.0,invertebrates,Nephtys hombergii,4
4821,2007.0,invertebrates,Nephtys incisa,2
4822,2007.0,invertebrates,Nephtys kersivalensis,2
4823,2007.0,invertebrates,Nicomache sp.,1
4824,2007.0,invertebrates,Notomastus latericeus,4
4825,2007.0,invertebrates,Nototropis falcatus,3
4826,2007.0,invertebrates,Nototropis swammerdamei,2
4827,2007.0,invertebrates,Nototropis vedlomensis,1
4828,2007.0,invertebrates,Nucula nitidosa,1
4829,2007.0,invertebrates,Nucula sulcata,4
4830,2007.0,invertebrates,Nuculana commutata,1
4831,2007.0,invertebrates,ORBINIIDAE,2
4832,2007.0,invertebrates,OSTRACODA,1
4833,2007.0,invertebrates,Ocenebra erinaceus,1
4834,2007.0,invertebrates,Odontosyllis gibba,1
4835,2007.0,invertebrates,Oligochaeta,29
4836,2007.0,invertebrates,Onchnesoma steenstrupii steenstrupii,2
4837,2007.0,invertebrates,Onoba aculeus,1
4838,2007.0,invertebrates,Onoba vitrea,1
4839,2007.0,invertebrates,Onuphis eremita,2
4840,2007.0,invertebrates,Ophelia limacina,1
4841,2007.0,invertebrates,Ophryotrocha sp.,2
4842,2007.0,invertebrates,Opisthobranchia,1
4843,2007.0,invertebrates,Oudardia compressa,2
4844,2007.0,invertebrates,Owenia fusiformis,8
4845,2007.0,invertebrates,Oxydromus flexuosus,1
4846,2007.0,invertebrates,Pachygrapsus marmoratus,1
4847,2007.0,invertebrates,Paradiopatra bihanica,2
4848,2007.0,invertebrates,Paradoneis armata,11
4849,2007.0,invertebrates,Paradoneis lyra,1
4850,2007.0,invertebrates,Paraehlersia sp.,1
4851,2007.0,invertebrates,Paragnathia formica,4
4852,2007.0,invertebrates,Parapionosyllis cabezali,1
4853,2007.0,invertebrates,Parapionosyllis sp.,1
4854,2007.0,invertebrates,Pariambus typicus,1
4855,2007.0,invertebrates,Parvicardium scabrum,2
4856,2007.0,invertebrates,Peresiella clymenoides,1
4857,2007.0,invertebrates,Peringia ulvae,13
4858,2007.0,invertebrates,Perioculodes longimanus,2
4859,2007.0,invertebrates,Petricolaria pholadiformis,1
4860,2007.0,invertebrates,Phascolion strombus strombus,3
4861,2007.0,invertebrates,Philocheras trispinosus,1
4862,2007.0,invertebrates,Phyllodoce groenlandica,1
4863,2007.0,invertebrates,Phyllodoce lineata,2
4864,2007.0,invertebrates,Phyllodocidae,1
4865,2007.0,invertebrates,Pisione remota,6
4866,2007.0,invertebrates,Pista cristata,1
4867,2007.0,invertebrates,Platyhelminthes,1
4868,2007.0,invertebrates,Plumularia setacea,1
4869,2007.0,invertebrates,Podocoryna carnea,3
4870,2007.0,invertebrates,Poecilochaetus serpens,2
4871,2007.0,invertebrates,Polititapes rhomboides,3
4872,2007.0,invertebrates,Polycirrus aurantiacus,1
4873,2007.0,invertebrates,Polycirrus sp.,1
4874,2007.0,invertebrates,Polydora cornuta,6
4875,2007.0,invertebrates,Polydora pulchra,1
4876,2007.0,invertebrates,Polydora sp.,2
4877,2007.0,invertebrates,Polygordius appendiculatus,4
4878,2007.0,invertebrates,Pontocrates arenarius,2
4879,2007.0,invertebrates,Portumnus latipes,1
4880,2007.0,invertebrates,Prionospio ehlersi,2
4881,2007.0,invertebrates,Prionospio fallax,6
4882,2007.0,invertebrates,Prionospio multibranchiata,2
4883,2007.0,invertebrates,Prionospio pulchra,1
4884,2007.0,invertebrates,Prionospio steenstrupi,8
4885,2007.0,invertebrates,Prosphaerosyllis campoyi,1
4886,2007.0,invertebrates,Protodorvillea kefersteini,3
4887,2007.0,invertebrates,Protodrilus sp.,1
4888,2007.0,invertebrates,Pseudocuma longicorne,1
4889,2007.0,invertebrates,Pseudomystides limbata,1
4890,2007.0,invertebrates,Pseudopolydora paucibranchiata,5
4891,2007.0,invertebrates,Pygospio elegans,2
4892,2007.0,invertebrates,Ruditapes decussatus,6
4893,2007.0,invertebrates,Ruditapes philippinarum,4
4894,2007.0,invertebrates,Sabellaria spinulosa,1
4895,2007.0,invertebrates,Sabellidae,1
4896,2007.0,invertebrates,Saccocirrus papillocercus,1
4897,2007.0,invertebrates,Scalibregma inflatum,1
4898,2007.0,invertebrates,Scolaricia sp.,9
4899,2007.0,invertebrates,Scolelepis cantabra,1
4900,2007.0,invertebrates,Scolelepis squamata,1
4901,2007.0,invertebrates,Scoletoma impatiens,1
4902,2007.0,invertebrates,Scrobicularia plana,12
4903,2007.0,invertebrates,Sigalion mathildae,3
4904,2007.0,invertebrates,Solen marginatus,1
4905,2007.0,invertebrates,Solenocera membranacea,1
4906,2007.0,invertebrates,Sphaerosyllis bulbosa,3
4907,2007.0,invertebrates,Sphaerosyllis hystrix,2
4908,2007.0,invertebrates,Spio decorata,3
4909,2007.0,invertebrates,Spio martinensis,1
4910,2007.0,invertebrates,Spio sp.,1
4911,2007.0,invertebrates,Spiochaetopterus costarum,2
4912,2007.0,invertebrates,Spiochaetopterus solitarius,1
4913,2007.0,invertebrates,Spiophanes bombyx,4
4914,2007.0,invertebrates,Spiophanes kroyeri,3
4915,2007.0,invertebrates,Spisula elliptica,5
4916,2007.0,invertebrates,Spisula sp.,2
4917,2007.0,invertebrates,Sternaspis scutata,2
4918,2007.0,invertebrates,Sthenelais limicola,2
4919,2007.0,invertebrates,Streblospio shrubsolii,19
4920,2007.0,invertebrates,Syllis amica,1
4921,2007.0,invertebrates,Syllis pontxioi,4
4922,2007.0,invertebrates,Tapes sp.,8
4923,2007.0,invertebrates,Tellina pygmaea,2
4924,2007.0,invertebrates,Tellina sp.,1
4925,2007.0,invertebrates,Terebellidae,3
4926,2007.0,invertebrates,Terebellides stroemii,3
4927,2007.0,invertebrates,Tharyx killariensis,1
4928,2007.0,invertebrates,Tharyx marioni,1
4929,2007.0,invertebrates,Thyasira flexuosa,2
4930,2007.0,invertebrates,Timoclea ovata,4
4931,2007.0,invertebrates,Trichobranchus glacialis,1
4932,2007.0,invertebrates,Tritia reticulata,14
4933,2007.0,invertebrates,Tritia varicosa,4
4934,2007.0,invertebrates,Trypanosyllis sp.,1
4935,2007.0,invertebrates,Tryphosella sarsi,1
4936,2007.0,invertebrates,Tubulanus polymorphus,6
4937,2007.0,invertebrates,Turbonilla crenata,1
4938,2007.0,invertebrates,Turritellinella tricarinata,1
4939,2007.0,invertebrates,Urothoe brevicornis,2
4940,2007.0,invertebrates,Urothoe poseidonis,3
4941,2007.0,invertebrates,Urothoe pulchella,9
4942,2007.0,invertebrates,Venus casina,3
4943,2007.0,macroalgae,Actinia equina,13
4944,2007.0,macroalgae,Aglaothamnion tripinnatum,1
4945,2007.0,macroalgae,Anemonia sulcata,7
4946,2007.0,macroalgae,Apoglossum ruscifolium,3
4947,2007.0,macroalgae,Asparagopsis armata,12
4948,2007.0,macroalgae,Bangia atropurpurea,7
4949,2007.0,macroalgae,Bifurcaria bifurcata,2
4950,2007.0,macroalgae,Blidingia marginata,1
4951,2007.0,macroalgae,Blidingia minima,22
4952,2007.0,macroalgae,Bonnemaisonia hamifera,1
4953,2007.0,macroalgae,Bornetia secundiflora,1
4954,2007.0,macroalgae,Bryopsis plumosa,2
4955,2007.0,macroalgae,Calliblepharis jubata,1
4956,2007.0,macroalgae,Callithamnion tetragonum,1
4957,2007.0,macroalgae,Callithamnion tetricum,1
4958,2007.0,macroalgae,Caloplaca marina,1
4959,2007.0,macroalgae,Catenella caespitosa,8
4960,2007.0,macroalgae,Caulacanthus ustulatus,33
4961,2007.0,macroalgae,Centroceras gasparrinii,1
4962,2007.0,macroalgae,Ceramiales,6
4963,2007.0,macroalgae,Ceramium ciliatum,14
4964,2007.0,macroalgae,Ceramium echionotum,6
4965,2007.0,macroalgae,Ceramium rubrum,2
4966,2007.0,macroalgae,Ceramium sp.,6
4967,2007.0,macroalgae,Cereus pedunculatus,5
4968,2007.0,macroalgae,Chaetomorpha sp.,2
4969,2007.0,macroalgae,Champia parvula,1
4970,2007.0,macroalgae,Chlorophyceae,29
4971,2007.0,macroalgae,Chondracanthus acicularis,29
4972,2007.0,macroalgae,Chondria coerulescens,19
4973,2007.0,macroalgae,Chondrus crispus,1
4974,2007.0,macroalgae,Chorda filum,1
4975,2007.0,macroalgae,Chthamalus montagui,52
4976,2007.0,macroalgae,Cladophora prolifera,9
4977,2007.0,macroalgae,Cladophora sp.,7
4978,2007.0,macroalgae,Cladostephus spongiosus,4
4979,2007.0,macroalgae,Codium adhaerens,9
4980,2007.0,macroalgae,Colpomenia peregrina,6
4981,2007.0,macroalgae,Corallina officinalis,4
4982,2007.0,macroalgae,Cryptopleura ramosa,5
4983,2007.0,macroalgae,Cyanophyceae,5
4984,2007.0,macroalgae,Cystoseira baccata,1
4985,2007.0,macroalgae,Cystoseira tamariscifolia,4
4986,2007.0,macroalgae,Derbesia tenuissima,1
4987,2007.0,macroalgae,Dictyota dichotoma,9
4988,2007.0,macroalgae,Electra pilosa,1
4989,2007.0,macroalgae,Ellisolandia elongata,58
4990,2007.0,macroalgae,Enteromorpha linza,2
4991,2007.0,macroalgae,Enteromorpha sp.,2
4992,2007.0,macroalgae,Eulalia viridis,4
4993,2007.0,macroalgae,Falkenbergia rufolanosa,24
4994,2007.0,macroalgae,Fucus ceranoides,24
4995,2007.0,macroalgae,Fucus spiralis,1
4996,2007.0,macroalgae,Gelidium crinale,1
4997,2007.0,macroalgae,Gelidium latifolium,13
4998,2007.0,macroalgae,Gelidium pusillum,18
4999,2007.0,macroalgae,Gelidium sesquipedale,20
5000,2007.0,macroalgae,Gelidium spinosum,22
5001,2007.0,macroalgae,Gibbula umbilicalis,24
5002,2007.0,macroalgae,Gracilaria sp.,17
5003,2007.0,macroalgae,Gymnogongrus crenulatus,9
5004,2007.0,macroalgae,Halopithys incurva,3
5005,2007.0,macroalgae,Halopteris scoparia,20
5006,2007.0,macroalgae,Halurus equisetifolius,11
5007,2007.0,macroalgae,Hildenbrandia rubra,14
5008,2007.0,macroalgae,Hypoglossum hypoglossoides,1
5009,2007.0,macroalgae,Jania rubens,15
5010,2007.0,macroalgae,Laurencia obtusa,1
5011,2007.0,macroalgae,Laurencia sp.,7
5012,2007.0,macroalgae,Lichina confinis,4
5013,2007.0,macroalgae,Lichina pygmaea,8
5014,2007.0,macroalgae,Lithophyllum byssoides,16
5015,2007.0,macroalgae,Lithophyllum incrustans,64
5016,2007.0,macroalgae,Lithothamnion sp.,2
5017,2007.0,macroalgae,Lomentaria articulata,3
5018,2007.0,macroalgae,Lyngbya sp.,1
5019,2007.0,macroalgae,Magallana gigas,4
5020,2007.0,macroalgae,Mastocarpus stellatus,5
5021,2007.0,macroalgae,Melarhaphe neritoides,42
5022,2007.0,macroalgae,Mesophyllum lichenoides,25
5023,2007.0,macroalgae,Mytilus galloprovincialis,28
5024,2007.0,macroalgae,Nitophyllum punctatum,11
5025,2007.0,macroalgae,Osmundea pinnatifida,9
5026,2007.0,macroalgae,Pachygrapsus marmoratus,1
5027,2007.0,macroalgae,Paracentrotus lividus,16
5028,2007.0,macroalgae,Patella intermedia,49
5029,2007.0,macroalgae,Patella rustica,18
5030,2007.0,macroalgae,Patella ulyssiponensis,33
5031,2007.0,macroalgae,Patella vulgata,26
5032,2007.0,macroalgae,Perforatus perforatus,6
5033,2007.0,macroalgae,Petalonia fascia,1
5034,2007.0,macroalgae,Phorcus lineatus,12
5035,2007.0,macroalgae,Phyllophora crispa,1
5036,2007.0,macroalgae,Plocamium cartilagineum,25
5037,2007.0,macroalgae,Pollicipes pollicipes,2
5038,2007.0,macroalgae,Porphyra linearis,5
5039,2007.0,macroalgae,Pterocladiella capillacea,4
5040,2007.0,macroalgae,Pterosiphonia complanata,18
5041,2007.0,macroalgae,Ralfsia verrucosa,33
5042,2007.0,macroalgae,Rhizoclonium riparium,1
5043,2007.0,macroalgae,Rhodymenia pseudopalmata,2
5044,2007.0,macroalgae,Schottera nicaeënsis,2
5045,2007.0,macroalgae,Spartina alterniflora,13
5046,2007.0,macroalgae,Sphacelaria sp.,1
5047,2007.0,macroalgae,Stramonita haemastoma,2
5048,2007.0,macroalgae,Trailliella intricata,1
5049,2007.0,macroalgae,Ulothrix sp.,2
5050,2007.0,macroalgae,Ulva clathrata,10
5051,2007.0,macroalgae,Ulva compressa,12
5052,2007.0,macroalgae,Ulva intestinalis,1
5053,2007.0,macroalgae,Ulva lactuca,2
5054,2007.0,macroalgae,Ulva prolifera,2
5055,2007.0,macroalgae,Ulva rigida,46
5056,2007.0,macroalgae,Ulva sp.,30
5057,2007.0,macroalgae,Vaucheria sp.,10
5058,2007.0,macroalgae,Verrucaria maura,14
5059,2007.0,macroalgae,Xanthoria parietina,3
5060,2007.0,macroalgae,Zostera noltei,3
5061,2007.0,phytoplankton,Alexandrium,1
5062,2007.0,phytoplankton,Amphidinium,5
5063,2007.0,phytoplankton,Amphidinium acutissimum,7
5064,2007.0,phytoplankton,Ankistrodesmus,1
5065,2007.0,phytoplankton,Apedinella radians,27
5066,2007.0,phytoplankton,Asterionella glacialis,2
5067,2007.0,phytoplankton,Aulacoseira,2
5068,2007.0,phytoplankton,Bacteriastrum,1
5069,2007.0,phytoplankton,Blixaea quinquecornis,1
5070,2007.0,phytoplankton,Calciopappus,3
5071,2007.0,phytoplankton,Centrales,37
5072,2007.0,phytoplankton,Chaetoceros,39
5073,2007.0,phytoplankton,Chaetoceros (Hyalochaete),39
5074,2007.0,phytoplankton,Chaetoceros affinis,3
5075,2007.0,phytoplankton,Chaetoceros crinitus,10
5076,2007.0,phytoplankton,Chaetoceros curvisetus,19
5077,2007.0,phytoplankton,Chaetoceros danicus,2
5078,2007.0,phytoplankton,Chaetoceros debilis,2
5079,2007.0,phytoplankton,Chaetoceros didymus,4
5080,2007.0,phytoplankton,Chaetoceros salsugineum,14
5081,2007.0,phytoplankton,Chaetoceros socialis,3
5082,2007.0,phytoplankton,Chlamydomonas,16
5083,2007.0,phytoplankton,Chlorophyta,77
5084,2007.0,phytoplankton,Chrysochromulina,79
5085,2007.0,phytoplankton,Closterium,11
5086,2007.0,phytoplankton,Coccolithaceae,38
5087,2007.0,phytoplankton,Coscinosira mediterranea,2
5088,2007.0,phytoplankton,Crucigenia tetrapedia,2
5089,2007.0,phytoplankton,Cryptomonas,2
5090,2007.0,phytoplankton,Cryptophyceae,8
5091,2007.0,phytoplankton,Cyclotella,12
5092,2007.0,phytoplankton,Cylindrotheca closterium,50
5093,2007.0,phytoplankton,Cymbomonas tetramitiformis,2
5094,2007.0,phytoplankton,Dicrateria rotunda,3
5095,2007.0,phytoplankton,Dictyocha,6
5096,2007.0,phytoplankton,Dinobryon,3
5097,2007.0,phytoplankton,Dinobryon faculiferum,7
5098,2007.0,phytoplankton,Dinophyceae,61
5099,2007.0,phytoplankton,Dinophysis,1
5100,2007.0,phytoplankton,Dinophysis acuminata,1
5101,2007.0,phytoplankton,Dinophysis acuta,1
5102,2007.0,phytoplankton,Dinophysis caudata,3
5103,2007.0,phytoplankton,Ditylum brightwellii,1
5104,2007.0,phytoplankton,Emiliania huxleyi,48
5105,2007.0,phytoplankton,Eucampia zodiacus,1
5106,2007.0,phytoplankton,Euglena,4
5107,2007.0,phytoplankton,Euglenophyceae,5
5108,2007.0,phytoplankton,Eutreptiella,50
5109,2007.0,phytoplankton,Gonyaulax,1
5110,2007.0,phytoplankton,Guinardia striata,2
5111,2007.0,phytoplankton,Gymnodiniales,78
5112,2007.0,phytoplankton,Gymnodinium,29
5113,2007.0,phytoplankton,Gyrodinium,20
5114,2007.0,phytoplankton,Gyrodinium flagellare,26
5115,2007.0,phytoplankton,Hemiselmis,43
5116,2007.0,phytoplankton,Heterocapsa,54
5117,2007.0,phytoplankton,Heterosigma akashiwo,1
5118,2007.0,phytoplankton,Isochrysis,3
5119,2007.0,phytoplankton,Isochrysis galbana,5
5120,2007.0,phytoplankton,Katodinium,3
5121,2007.0,phytoplankton,Kirchneriella,2
5122,2007.0,phytoplankton,Kryptoperidinium foliaceum,9
5123,2007.0,phytoplankton,Lauderia annulata,9
5124,2007.0,phytoplankton,Lauderia pumila,2
5125,2007.0,phytoplankton,Leptocylindrus,53
5126,2007.0,phytoplankton,Leptocylindrus minimus,2
5127,2007.0,phytoplankton,Melosira varians,14
5128,2007.0,phytoplankton,Melosira nummuloides,14
5129,2007.0,phytoplankton,Merismopedia,1
5130,2007.0,phytoplankton,Monoraphidium,2
5131,2007.0,phytoplankton,Nephroselmis,1
5132,2007.0,phytoplankton,Oblea,2
5133,2007.0,phytoplankton,Odontella aurita,1
5134,2007.0,phytoplankton,Ollicola vangoorii,44
5135,2007.0,phytoplankton,Oscillatoria,1
