year,taxagroup,siteid,sitename,decimallatitude,decimallongitude,age,value,cumulative_value
2016.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1387
2012.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,83,1756
2016.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,83,2098
2017.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1470
2013.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,83,1839
2021.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1802
2020.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1719
2019.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1636
2020.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,83,2430
2012.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,83,1045
2016.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,1408
2012.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1046
2012.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1030
2013.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1113
2015.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1288
2016.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1371
2007.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,83,631
2017.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1454
2018.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1537
2019.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1620
2018.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1553
2020.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1703
2021.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,83,1786
2019.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,83,1632
2011.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,83,962
2013.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,83,1129
2007.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,655
2009.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,819
2010.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,902
2011.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,985
2021.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,83,2513
2012.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,1068
2020.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,83,1715
2021.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,83,1798
2007.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,83,634
2015.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,83,1325
2011.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,83,1673
2011.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,959
2011.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,83,961
2013.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1127
2010.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,83,878
2021.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1826
2020.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1743
2019.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1660
2018.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1577
2017.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1494
2016.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1411
2015.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1328
2013.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1153
2012.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,1070
2011.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,987
2010.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,904
2009.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,821
2007.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,83,657
2010.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,876
1996.0,water,L-OK10S,Litoral de Mundaka. Surface,43.4409,-2.7016,28,83,162
2010.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,83,500
2007.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,632
2010.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,878
2020.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1720
2011.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,961
2009.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,797
2010.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,880
2011.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,963
2012.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1047
2010.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,83,528
1995.0,sediments,E-B10,,,,0,83,83
2021.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1800
2020.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1717
2019.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1634
2008.0,water,E-OI20LS,Pasaia (San Pedro). Low Tide. Surface,43.3263,-1.9212,29,83,1491
2018.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1551
2016.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1387
2015.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,1304
2021.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1801
2012.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1046
2020.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1718
2019.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1635
2018.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1552
2017.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1469
2016.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1386
2011.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,964
2015.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,83,1303
2010.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,881
2009.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,83,798
2012.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1044
1995.0,sediments,L-D10,,,,0,83,83
2011.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,964
2009.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,793
2020.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1717
2021.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1800
2015.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1305
2013.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1130
2012.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1047
2010.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,881
2009.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,798
2007.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,629
2007.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,634
2012.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1042
2013.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1125
2020.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1715
2015.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1302
2019.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1632
2018.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1549
2017.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1466
2016.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1383
2019.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1634
2015.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,83,1300
2017.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1468
2018.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1551
2019.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1637
2017.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1471
2016.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1388
2018.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,83,1554
2016.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,83,1385
2010.0,water,E-L5LS,Lekeitio (Astillero). Low Tide. Surface,43.3569,-2.5047,21,82,873
2013.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,82,1129
2019.0,invertebrates,L-RF20,Litoral Deba - Plataforma,43.400003,-2.299894,17,82,962
2009.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,82,798
2010.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,82,518
2013.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,82,1150
2013.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,82,1128
2010.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,82,1590
2009.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,82,1508
2007.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,82,634
1996.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,82,162
2009.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,82,795
1997.0,sediments,L-BI10,,,,0,82,245
2009.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,82,360
2010.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,82,879
2007.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,82,633
2009.0,water,E-L5LS,Lekeitio (Astillero). Low Tide. Surface,43.3569,-2.5047,21,82,791
2009.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,82,797
2010.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,82,880
2008.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,81,1426
2008.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,81,715
2008.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,81,715
2008.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,81,714
2017.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,81,1468
2007.0,phytoplankton,L-BI10,Litoral de Hondarribia,43.3967,-1.8021,17,81,288
2008.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,81,716
2020.0,invertebrates,L-RF10,Litoral Oiartzun - Plataforma,43.4534029,-1.9179517,21,81,1104
2008.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,81,712
2016.0,phytoplankton,E-A10,Ondarroa (Embarcadero),43.3199,-2.421,17,81,603
2017.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,81,1466
2008.0,water,E-L5LS,Lekeitio (Astillero). Low Tide. Surface,43.3569,-2.5047,21,81,709
2008.0,water,E-OK5LS,Forua (Salida de la Depuradora). Low Tide. Surface,43.3405,-2.6662,21,81,710
2009.0,phytoplankton,L-B10,Litoral de Gorliz (Cabo Villano),43.4371,-2.9553,17,81,472
2008.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,81,715
2008.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,81,738
2019.0,phytoplankton,E-OK20,Sukarrieta (Txatxarramendi),43.3936,-2.6943,21,81,1095
2008.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,81,736
2008.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,81,712
2008.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,81,713
2010.0,phytoplankton,L-RF30,Litoral Butroe - Plataforma,43.5,-2.7999,13,80,350
1995.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,80,80
1995.0,water,L-L10S,Litoral de Elantxobe (Kai Arri). Surface,43.4026,-2.5851,28,80,80
2010.0,invertebrates,L-RF20,Litoral Deba - Plataforma,43.400003,-2.299894,17,80,306
2012.0,invertebrates,L-RF30,Litoral Butroe - Plataforma,43.5000106,-2.7998994,17,80,347
2008.0,phytoplankton,L-OI20,Litoral de Pasaia (Asabaratza),43.3601,-1.8918,17,80,301
1997.0,sediments,E-OI10,,,,0,80,238
1995.0,water,L-B10S,Litoral de Gorliz (Cabo Villano). Surface,43.4371,-2.9553,28,80,80
2020.0,water,E-L5LS,Lekeitio (Astillero). Low Tide. Surface,43.3569,-2.5047,21,80,1709
2010.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,80,469
1995.0,water,L-N20S,Litoral de Sopelana. Surface,43.3992,-3.0206,28,80,80
2007.0,phytoplankton,E-N20,Abra Interior,43.3382,-3.027,17,80,248
2010.0,phytoplankton,L-D10,Litoral de Deba,43.3266,-2.3525,17,79,475
2014.0,invertebrates,L-RF10,Litoral Oiartzun - Plataforma,43.4534029,-1.9179517,21,79,754
1995.0,water,L-U10S,Litoral de Zumaia. Surface,43.3172,-2.2426,28,79,79
2010.0,phytoplankton,L-B20,Litoral de Bakio,43.4474,-2.8033,17,79,481
2009.0,phytoplankton,L-L10,Litoral de Elantxobe (Kai Arri),43.4026,-2.5851,17,79,398
1995.0,water,L-OK10S,Litoral de Mundaka. Surface,43.4409,-2.7016,28,79,79
2023.0,invertebrates,E-N20,Abra Interior,43.3382378,-3.0269801,28,79,1537
1995.0,water,L-BI10S,Litoral de Hondarribia. Surface,43.3967,-1.8021,28,79,79
2018.0,phytoplankton,E-N20,Abra Interior,43.3382,-3.027,17,79,1173
1997.0,sediments,L-U10,,,,0,79,264
2023.0,invertebrates,L-RF10,Litoral Oiartzun - Plataforma,43.4534029,-1.9179517,21,79,1285
2007.0,phytoplankton,L-N10,Litoral del Abra (Frente al Superpuerto),43.3826,-3.082,17,79,302
1999.0,water,L-BI10S,Litoral de Hondarribia. Surface,43.3967,-1.8021,28,78,404
2001.0,water,L-U10S,Litoral de Zumaia. Surface,43.3172,-2.2426,28,78,598
1998.0,water,L-D10S,Litoral de Deba. Surface,43.3266,-2.3525,28,78,401
2013.0,phytoplankton,E-OK20,Sukarrieta (Txatxarramendi),43.3936,-2.6943,21,78,579
2000.0,water,L-A10S,Litoral de Ondarroa. Surface,43.3359,-2.4025,26,78,249
2001.0,water,L-BI10S,Litoral de Hondarribia. Surface,43.3967,-1.8021,28,78,560
1999.0,water,L-A10S,Litoral de Ondarroa. Surface,43.3359,-2.4025,26,78,171
2009.0,phytoplankton,L-RF30,Litoral Butroe - Plataforma,43.5,-2.7999,13,78,270
2000.0,water,L-BI10S,Litoral de Hondarribia. Surface,43.3967,-1.8021,28,78,482
2000.0,water,L-B10S,Litoral de Gorliz (Cabo Villano). Surface,43.4371,-2.9553,28,78,485
2000.0,water,L-D10S,Litoral de Deba. Surface,43.3266,-2.3525,28,78,557
2012.0,invertebrates,E-N20,Abra Interior,43.3382378,-3.0269801,28,78,921
1998.0,water,L-A10S,Litoral de Ondarroa. Surface,43.3359,-2.4025,26,78,93
1999.0,water,L-D10S,Litoral de Deba. Surface,43.3266,-2.3525,28,78,479
1999.0,water,L-B10S,Litoral de Gorliz (Cabo Villano). Surface,43.4371,-2.9553,28,78,407
2015.0,invertebrates,L-RF20,Litoral Deba - Plataforma,43.400003,-2.299894,17,78,643
1998.0,water,L-BI10S,Litoral de Hondarribia. Surface,43.3967,-1.8021,28,78,326
1995.0,sediments,E-BI20,,,,0,78,84
2007.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,78,282
2017.0,phytoplankton,E-OK20,Sukarrieta (Txatxarramendi),43.3936,-2.6943,21,78,931
1998.0,water,L-OI10S,Litoral de Pasaia. Surface,43.3376,-1.9324,28,78,398
1999.0,water,L-N10S,Litoral del Abra (Frente al Superpuerto). Surface,43.3826,-3.082,28,78,479
2000.0,water,L-N10S,Litoral del Abra (Frente al Superpuerto). Surface,43.3826,-3.082,28,78,557
2001.0,water,L-N10S,Litoral del Abra (Frente al Superpuerto). Surface,43.3826,-3.082,28,78,635
1999.0,water,L-N20S,Litoral de Sopelana. Surface,43.3992,-3.0206,28,78,443
2000.0,water,L-N20S,Litoral de Sopelana. Surface,43.3992,-3.0206,28,78,521
2001.0,water,L-N20S,Litoral de Sopelana. Surface,43.3992,-3.0206,28,78,599
1998.0,water,L-O10S,Litoral de Orio. Surface,43.3054,-2.1356,28,78,400
1999.0,water,L-O10S,Litoral de Orio. Surface,43.3054,-2.1356,28,78,478
1999.0,water,L-L10S,Litoral de Elantxobe (Kai Arri). Surface,43.4026,-2.5851,28,78,480
2001.0,water,L-O10S,Litoral de Orio. Surface,43.3054,-2.1356,28,78,634
1999.0,water,L-OI10S,Litoral de Pasaia. Surface,43.3376,-1.9324,28,78,476
2000.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,78,483
2000.0,water,L-OI10S,Litoral de Pasaia. Surface,43.3376,-1.9324,28,78,554
2001.0,water,L-OI10S,Litoral de Pasaia. Surface,43.3376,-1.9324,28,78,632
1998.0,water,L-UR20S,Litoral de Mompás. Surface,43.3389,-1.9548,28,78,398
2010.0,phytoplankton,L-B10,Litoral de Gorliz (Cabo Villano),43.4371,-2.9553,17,78,550
1999.0,water,L-UR20S,Litoral de Mompás. Surface,43.3389,-1.9548,28,78,476
2000.0,water,L-UR20S,Litoral de Mompás. Surface,43.3389,-1.9548,28,78,554
2001.0,water,L-UR20S,Litoral de Mompás. Surface,43.3389,-1.9548,28,78,632
1999.0,water,L-OK10S,Litoral de Mundaka. Surface,43.4409,-2.7016,28,78,405
2000.0,water,L-OK10S,Litoral de Mundaka. Surface,43.4409,-2.7016,28,78,483
2021.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,78,1798
2008.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,78,278
2000.0,water,L-O10S,Litoral de Orio. Surface,43.3054,-2.1356,28,78,556
1995.0,sediments,L-B10,,,,0,78,78
1998.0,water,L-U10S,Litoral de Zumaia. Surface,43.3172,-2.2426,28,78,364
2000.0,water,L-L10S,Litoral de Elantxobe (Kai Arri). Surface,43.4026,-2.5851,28,78,558
2000.0,water,L-U10S,Litoral de Zumaia. Surface,43.3172,-2.2426,28,78,520
1999.0,water,L-U10S,Litoral de Zumaia. Surface,43.3172,-2.2426,28,78,442
1999.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,78,405
2001.0,water,L-A10S,Litoral de Ondarroa. Surface,43.3359,-2.4025,26,77,326
2001.0,water,L-D10S,Litoral de Deba. Surface,43.3266,-2.3525,28,77,634
2001.0,water,L-L10S,Litoral de Elantxobe (Kai Arri). Surface,43.4026,-2.5851,28,77,635
2009.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,77,389
2001.0,water,L-OK10S,Litoral de Mundaka. Surface,43.4409,-2.7016,28,77,560
2007.0,invertebrates,E-N20,Abra Interior,43.3382378,-3.0269801,28,77,585
2017.0,phytoplankton,E-OI15,Pasaia de San Pedro (Dársena de Herrera),43.3224,-1.9311,19,77,779
2001.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,77,560
2007.0,phytoplankton,L-L10,Litoral de Elantxobe (Kai Arri),43.4026,-2.5851,17,77,223
2001.0,water,L-B10S,Litoral de Gorliz (Cabo Villano). Surface,43.4371,-2.9553,28,77,562
2020.0,invertebrates,L-RF20,Litoral Deba - Plataforma,43.400003,-2.299894,17,77,1039
2021.0,invertebrates,L-RF30,Litoral Butroe - Plataforma,43.5000106,-2.7998994,17,76,998
2010.0,phytoplankton,L-BI10,Litoral de Hondarribia,43.3967,-1.8021,17,76,554
1995.0,water,E-B10HS,Plentzia (Puerto). High Tide. Surface,43.4076,-2.9463,28,76,76
2010.0,phytoplankton,L-RF20,Litoral Deba - Plataforma,43.4,-2.2999,13,76,353
2015.0,phytoplankton,E-B10,Plentzia (Puerto),43.4076,-2.9463,17,76,686
2010.0,phytoplankton,L-O10,Litoral de Orio,43.3054,-2.1356,17,76,478
2009.0,phytoplankton,E-OK20,Sukarrieta (Txatxarramendi),43.3936,-2.6943,21,76,324
1996.0,invertebrates,L-B10,Litoral de Gorliz (Cabo Villano),43.4370744,-2.9553061,28,75,89
2011.0,phytoplankton,L-OI20,Litoral de Pasaia (Asabaratza),43.3601,-1.8918,17,75,534
2016.0,phytoplankton,E-N17,Leioa (Lamiako),43.3156,-2.9977,16,75,645
2009.0,phytoplankton,L-B20,Litoral de Bakio,43.4474,-2.8033,17,75,402
2018.0,invertebrates,E-OI20,Pasaia (San Pedro),43.3263187,-1.9211971,28,75,1128
2007.0,phytoplankton,L-B10,Litoral de Gorliz (Cabo Villano),43.4371,-2.9553,17,75,291
1996.0,invertebrates,L-U10,Litoral de Zumaia,43.317238,-2.2426121,28,75,113
2018.0,phytoplankton,E-OI20,Pasaia (San Pedro),43.3263,-1.9212,21,74,1103
2007.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,74,222
2006.0,invertebrates,E-N20,Abra Interior,43.3382378,-3.0269801,28,74,508
1995.0,water,E-B10LS,Plentzia (Puerto). Low Tide. Surface,43.4076,-2.9463,28,74,74
2013.0,phytoplankton,E-OI15,Pasaia de San Pedro (Dársena de Herrera),43.3224,-1.9311,19,73,361
2011.0,invertebrates,E-N20,Abra Interior,43.3382378,-3.0269801,28,73,843
2015.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,908
2011.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,72,487
1997.0,water,L-B10S,Litoral de Gorliz (Cabo Villano). Surface,43.4371,-2.9553,28,72,236
2012.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,692
1997.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,72,234
2016.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,980
2022.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,1406
2021.0,water,E-OI20LB,Pasaia (San Pedro). Low Tide. Bottom,43.3263,-1.9212,29,72,667
2022.0,water,E-OI20LB,Pasaia (San Pedro). Low Tide. Bottom,43.3263,-1.9212,29,72,739
2023.0,water,E-OI20LB,Pasaia (San Pedro). Low Tide. Bottom,43.3263,-1.9212,29,72,811
2023.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,1478
2017.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,1052
2021.0,water,L-UR20B,Litoral de Mompás. Bottom,43.3389,-1.9548,28,72,1334
